geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
15000US060371412023,"Block Group 3, Los Angeles, CA",497,180,391,174,25,39,0,12,0,12,0,12,0,12,81,114,0,12,81,114
15000US060371413021,"Block Group 1, Los Angeles, CA",1346,351,724,179,245,238,0,12,260,148,0,12,0,12,117,95,21,34,96,90
15000US060371413022,"Block Group 2, Los Angeles, CA",1214,409,1073,419,50,68,0,12,44,49,11,18,23,27,13,22,13,22,0,12
15000US060371413023,"Block Group 3, Los Angeles, CA",3109,382,2394,357,142,157,0,12,429,195,0,12,39,38,105,85,25,30,80,87
15000US060371413031,"Block Group 1, Los Angeles, CA",3359,351,2773,330,30,36,7,12,219,137,0,12,22,38,308,272,31,38,277,287
15000US060371413041,"Block Group 1, Los Angeles, CA",2112,395,1646,303,133,110,0,12,132,155,0,12,0,12,201,184,104,117,97,136
15000US060371413042,"Block Group 2, Los Angeles, CA",1026,303,853,306,40,38,0,12,21,27,0,12,0,12,112,88,0,12,112,88
15000US060371414001,"Block Group 1, Los Angeles, CA",1324,247,1147,240,4,11,0,12,108,78,0,12,28,44,37,41,0,12,37,41
15000US060371414002,"Block Group 2, Los Angeles, CA",1294,254,1044,246,35,48,0,12,6,14,0,12,56,52,153,158,0,12,153,158
15000US060371414003,"Block Group 3, Los Angeles, CA",1882,438,1590,386,0,12,0,12,255,139,0,12,10,15,27,29,14,23,13,20
15000US060371415001,"Block Group 1, Los Angeles, CA",3066,234,2658,260,0,12,0,12,300,188,0,12,100,91,8,13,0,12,8,13
15000US060371416001,"Block Group 1, Los Angeles, CA",1776,278,1534,251,110,96,0,12,109,73,0,12,0,12,23,26,0,12,23,26
15000US060371416002,"Block Group 2, Los Angeles, CA",817,227,771,211,0,12,0,12,9,14,0,12,0,12,37,51,0,12,37,51
15000US060371416003,"Block Group 3, Los Angeles, CA",1109,210,954,209,69,104,0,12,77,66,0,12,0,12,9,16,0,12,9,16
15000US060371417001,"Block Group 1, Los Angeles, CA",738,212,671,207,0,12,0,12,20,22,25,39,0,12,22,23,0,12,22,23
15000US060371417002,"Block Group 2, Los Angeles, CA",1939,337,1684,326,39,43,12,18,56,72,0,12,10,17,138,125,12,20,126,109
15000US060371417003,"Block Group 3, Los Angeles, CA",520,127,466,130,0,12,0,12,54,59,0,12,0,12,0,12,0,12,0,12
15000US060371431001,"Block Group 1, Los Angeles, CA",935,406,864,392,47,47,0,12,0,12,0,12,0,12,24,31,0,12,24,31
15000US060371431002,"Block Group 2, Los Angeles, CA",960,299,834,276,35,31,0,12,0,12,78,121,0,12,13,21,0,12,13,21
15000US060371431003,"Block Group 3, Los Angeles, CA",2354,327,1897,317,141,197,0,12,194,140,0,12,33,39,89,97,0,12,89,97
15000US060371432001,"Block Group 1, Los Angeles, CA",1855,333,1392,367,133,94,0,12,123,119,0,12,68,62,139,112,0,12,139,112
15000US060371432002,"Block Group 2, Los Angeles, CA",1313,285,783,233,74,81,0,12,143,120,0,12,235,273,78,71,26,42,52,53
15000US060371432003,"Block Group 3, Los Angeles, CA",891,267,736,250,22,25,0,12,29,46,0,12,104,75,0,12,0,12,0,12
15000US060371433001,"Block Group 1, Los Angeles, CA",743,365,675,364,0,12,0,12,11,17,0,12,18,32,39,34,27,28,12,18
15000US060371433002,"Block Group 2, Los Angeles, CA",2336,648,1657,451,482,451,0,12,119,178,0,12,67,113,11,18,11,18,0,12
15000US060371433003,"Block Group 3, Los Angeles, CA",1277,365,989,282,0,12,0,12,249,247,0,12,39,63,0,12,0,12,0,12
15000US060371433004,"Block Group 4, Los Angeles, CA",807,248,544,226,86,85,0,12,18,23,0,12,0,12,159,136,43,52,116,129
15000US060371433005,"Block Group 5, Los Angeles, CA",1140,304,967,282,37,41,0,12,100,164,0,12,0,12,36,43,19,32,17,29
15000US060371434001,"Block Group 1, Los Angeles, CA",1461,388,1365,383,32,37,0,12,29,70,0,12,26,61,9,15,9,15,0,12
15000US060371434002,"Block Group 2, Los Angeles, CA",2132,387,1786,332,100,115,0,12,113,81,0,12,12,20,121,152,0,12,121,152
15000US060371434003,"Block Group 3, Los Angeles, CA",1109,378,697,302,60,91,0,12,239,282,0,12,0,12,113,137,51,95,62,89
15000US060371434004,"Block Group 4, Los Angeles, CA",1700,479,1387,491,119,147,0,12,0,12,0,12,76,106,118,121,0,12,118,121
15000US060371435001,"Block Group 1, Los Angeles, CA",888,257,783,265,0,12,60,96,17,29,0,12,0,12,28,44,0,12,28,44
15000US060371435002,"Block Group 2, Los Angeles, CA",1067,278,1010,268,7,13,0,12,40,58,0,12,0,12,10,16,10,16,0,12
15000US060371435003,"Block Group 3, Los Angeles, CA",1354,276,1134,220,127,99,0,12,54,75,0,12,0,12,39,48,19,31,20,33
15000US060371435004,"Block Group 4, Los Angeles, CA",1180,359,995,377,60,68,0,12,64,83,0,12,0,12,61,90,0,12,61,90
15000US060371436021,"Block Group 1, Los Angeles, CA",853,222,806,212,15,25,0,12,0,12,0,12,0,12,32,39,0,12,32,39
15000US060371436022,"Block Group 2, Los Angeles, CA",1726,331,1299,270,130,110,15,35,172,157,0,12,19,27,91,69,19,30,72,61
15000US060371436023,"Block Group 3, Los Angeles, CA",1589,488,1285,475,37,43,0,12,98,127,0,12,34,44,135,116,0,12,135,116
15000US060371436031,"Block Group 1, Los Angeles, CA",2223,192,1608,226,178,120,0,12,209,118,0,12,122,88,106,68,0,12,106,68
15000US060371436041,"Block Group 1, Los Angeles, CA",967,199,780,180,58,67,0,12,83,61,0,12,19,32,27,32,0,12,27,32
15000US060371436042,"Block Group 2, Los Angeles, CA",2056,309,1349,311,278,133,0,12,318,128,10,18,16,25,85,67,0,12,85,67
15000US060371437001,"Block Group 1, Los Angeles, CA",2447,270,1916,244,147,117,0,12,189,93,0,12,79,86,116,123,0,12,116,123
15000US060371437002,"Block Group 2, Los Angeles, CA",1260,224,1166,225,14,21,11,17,17,35,0,12,0,12,52,46,0,12,52,46
15000US060371438001,"Block Group 1, Los Angeles, CA",723,207,427,128,24,27,0,12,201,184,0,12,16,27,55,57,0,12,55,57
15000US060371438002,"Block Group 2, Los Angeles, CA",1133,292,996,253,0,12,0,12,90,85,0,12,21,36,26,41,0,12,26,41
15000US060371438003,"Block Group 3, Los Angeles, CA",2088,470,1841,476,102,108,0,12,96,82,0,12,17,26,32,37,0,12,32,37
15000US060371438004,"Block Group 4, Los Angeles, CA",1170,384,1004,343,106,182,12,21,32,36,0,12,16,28,0,12,0,12,0,12
15000US060371439011,"Block Group 1, Los Angeles, CA",2848,358,2562,363,15,20,0,12,197,130,0,12,0,12,74,52,0,12,74,52
15000US060371439012,"Block Group 2, Los Angeles, CA",1154,249,1056,250,7,12,9,15,72,72,0,12,0,12,10,14,0,12,10,14
15000US060371439021,"Block Group 1, Los Angeles, CA",1335,271,1224,256,34,32,0,12,20,25,6,13,25,29,26,30,17,27,9,13
15000US060371439022,"Block Group 2, Los Angeles, CA",1370,263,1098,205,88,128,5,8,0,12,0,12,11,18,168,126,0,12,168,126
15000US060371810001,"Block Group 1, Los Angeles, CA",776,271,621,250,0,12,0,12,78,86,0,12,77,118,0,12,0,12,0,12
15000US060371810002,"Block Group 2, Los Angeles, CA",1046,473,482,240,0,12,28,42,466,379,0,12,28,33,42,48,20,32,22,35
15000US060371810003,"Block Group 3, Los Angeles, CA",740,313,554,279,79,129,0,12,107,119,0,12,0,12,0,12,0,12,0,12
15000US060371810004,"Block Group 4, Los Angeles, CA",1402,417,560,204,23,38,37,61,279,154,0,12,483,401,20,33,0,12,20,33
15000US060371810005,"Block Group 5, Los Angeles, CA",2229,792,1358,515,0,12,60,100,423,348,0,12,327,393,61,80,0,12,61,80
15000US060371813001,"Block Group 1, Los Angeles, CA",1148,279,654,256,1,3,11,18,252,166,0,12,190,168,40,45,28,40,12,20
15000US060371813002,"Block Group 2, Los Angeles, CA",1124,478,678,440,0,12,0,12,330,203,0,12,60,66,56,66,16,26,40,59
15000US060371813003,"Block Group 3, Los Angeles, CA",1626,333,739,222,10,15,9,13,589,203,0,12,166,141,113,78,18,21,95,75
15000US060371814001,"Block Group 1, Los Angeles, CA",1414,333,873,227,41,51,33,42,179,119,0,12,168,213,120,83,20,34,100,76
15000US060371814002,"Block Group 2, Los Angeles, CA",1344,432,863,274,117,145,37,58,272,144,0,12,18,30,37,30,18,21,19,20
15000US060371814003,"Block Group 3, Los Angeles, CA",2020,359,956,348,4,5,10,14,769,204,0,12,219,135,62,61,28,31,34,42
15000US060371815001,"Block Group 1, Los Angeles, CA",814,221,533,150,0,12,15,25,195,144,8,14,23,38,40,39,0,12,40,39
15000US060371815002,"Block Group 2, Los Angeles, CA",1646,330,796,196,23,40,0,12,570,261,0,12,196,130,61,58,0,12,61,58
15000US060371815003,"Block Group 3, Los Angeles, CA",1031,289,609,170,4,5,0,12,171,90,0,12,165,168,82,93,0,12,82,93
15000US060371816001,"Block Group 1, Los Angeles, CA",2621,393,1760,391,70,44,5,8,383,117,0,12,242,182,161,73,16,18,145,72
15000US060371816002,"Block Group 2, Los Angeles, CA",1758,300,1122,323,10,10,0,12,338,204,0,12,115,66,173,120,123,111,50,46
15000US060371831011,"Block Group 1, Los Angeles, CA",792,277,371,158,0,12,0,12,185,126,0,12,236,253,0,12,0,12,0,12
15000US060371831012,"Block Group 2, Los Angeles, CA",1242,379,820,332,31,46,0,12,45,32,0,12,241,172,105,89,31,46,74,80
15000US060371831013,"Block Group 3, Los Angeles, CA",2015,378,1336,471,33,48,7,12,104,98,0,12,505,274,30,30,11,14,19,22
15000US060371831031,"Block Group 1, Los Angeles, CA",1899,484,886,276,70,77,40,54,379,273,0,12,407,300,117,162,16,23,101,160
15000US060371831032,"Block Group 2, Los Angeles, CA",1935,489,719,357,166,156,0,12,246,142,0,12,445,261,359,344,0,12,359,344
15000US060371831041,"Block Group 1, Los Angeles, CA",2062,306,1178,194,19,23,71,112,581,184,0,12,77,57,136,98,70,81,66,63
15000US060371832201,"Block Group 1, Los Angeles, CA",971,402,723,369,9,15,0,12,188,177,0,12,42,47,9,14,9,14,0,12
15000US060371832202,"Block Group 2, Los Angeles, CA",2157,495,1252,483,6,7,0,12,235,174,0,12,636,331,28,33,18,30,10,15
15000US060371832203,"Block Group 3, Los Angeles, CA",1380,343,510,282,11,16,0,12,229,163,0,12,576,390,54,53,46,51,8,14
15000US060371832211,"Block Group 1, Los Angeles, CA",682,260,397,148,14,27,0,12,29,47,16,25,140,182,86,106,26,34,60,103
15000US060371832212,"Block Group 2, Los Angeles, CA",2645,387,2027,270,8,17,34,45,176,158,0,12,389,353,11,17,0,12,11,17
15000US060371832221,"Block Group 1, Los Angeles, CA",728,198,331,136,65,57,0,12,231,127,0,12,35,44,66,76,48,73,18,26
15000US060371832222,"Block Group 2, Los Angeles, CA",980,231,553,187,73,62,0,12,193,139,0,12,141,111,20,34,0,12,20,34
15000US060371832223,"Block Group 3, Los Angeles, CA",1559,471,1076,408,9,12,0,12,130,95,0,12,283,307,61,56,12,19,49,54
15000US060371833001,"Block Group 1, Los Angeles, CA",746,338,704,343,0,12,0,12,10,16,0,12,0,12,32,50,0,12,32,50
15000US060371833002,"Block Group 2, Los Angeles, CA",999,275,524,231,13,24,0,12,240,122,0,12,222,208,0,12,0,12,0,12
15000US060371833003,"Block Group 3, Los Angeles, CA",1881,350,792,367,0,12,38,58,413,187,0,12,614,282,24,22,12,15,12,17
15000US060371834011,"Block Group 1, Los Angeles, CA",1769,384,396,136,22,32,0,12,864,369,0,12,360,212,127,133,13,20,114,133
15000US060371834012,"Block Group 2, Los Angeles, CA",1042,211,477,217,30,33,0,12,108,94,0,12,381,182,46,63,40,63,6,8
15000US060371834021,"Block Group 1, Los Angeles, CA",1036,289,455,198,2,4,0,12,502,214,0,12,62,64,15,26,5,9,10,17
15000US060371834022,"Block Group 2, Los Angeles, CA",1962,342,1115,327,7,13,0,12,341,150,62,77,357,306,80,73,0,12,80,73
15000US060371835101,"Block Group 1, Los Angeles, CA",729,200,550,210,9,15,0,12,69,46,0,12,97,98,4,6,4,6,0,12
15000US060371835102,"Block Group 2, Los Angeles, CA",869,218,425,181,7,12,6,9,17,27,3,6,388,191,23,24,6,10,17,19
15000US060371835103,"Block Group 3, Los Angeles, CA",986,190,541,178,0,12,6,9,168,77,0,12,218,132,53,51,22,24,31,46
15000US060371835201,"Block Group 1, Los Angeles, CA",1859,466,1170,361,73,116,0,12,189,161,0,12,392,351,35,28,6,10,29,23
15000US060371835202,"Block Group 2, Los Angeles, CA",1780,336,1196,343,66,71,0,12,26,40,0,12,464,239,28,44,0,12,28,44
15000US060371836101,"Block Group 1, Los Angeles, CA",1071,248,633,293,21,27,0,12,243,159,0,12,144,165,30,41,0,12,30,41
15000US060371836102,"Block Group 2, Los Angeles, CA",2107,315,983,286,67,78,14,23,81,50,0,12,924,303,38,39,0,12,38,39
15000US060371836201,"Block Group 1, Los Angeles, CA",2403,234,1381,302,42,46,18,18,333,147,12,24,568,251,49,38,3,6,46,38
15000US060371836202,"Block Group 2, Los Angeles, CA",628,249,395,215,0,12,15,22,13,16,0,12,183,129,22,25,8,14,14,21
15000US060371837011,"Block Group 1, Los Angeles, CA",1014,362,587,335,133,120,34,53,29,30,0,12,231,200,0,12,0,12,0,12
15000US060371837012,"Block Group 2, Los Angeles, CA",1080,430,398,304,52,66,0,12,12,18,0,12,618,349,0,12,0,12,0,12
15000US060371837013,"Block Group 3, Los Angeles, CA",892,299,401,221,55,88,0,12,43,47,0,12,342,283,51,50,28,41,23,29
15000US060371837021,"Block Group 1, Los Angeles, CA",1346,256,669,209,79,67,0,12,463,156,0,12,67,80,68,82,32,39,36,47
15000US060371837022,"Block Group 2, Los Angeles, CA",1799,454,1037,480,34,48,0,12,97,111,0,12,537,377,94,99,47,67,47,74
15000US060371838101,"Block Group 1, Los Angeles, CA",2143,423,1388,416,13,16,0,12,41,33,0,12,634,251,67,83,0,12,67,83
15000US060371838102,"Block Group 2, Los Angeles, CA",2058,386,1120,335,5,13,0,12,100,61,0,12,789,339,44,67,44,67,0,12
15000US060371838201,"Block Group 1, Los Angeles, CA",1926,413,1199,395,102,85,0,12,90,74,0,12,518,275,17,18,0,12,17,18
15000US060371838202,"Block Group 2, Los Angeles, CA",1725,566,622,297,0,12,6,11,0,12,0,12,1097,573,0,12,0,12,0,12
15000US060371851001,"Block Group 1, Los Angeles, CA",1223,354,719,286,87,134,11,18,260,143,0,12,146,128,0,12,0,12,0,12
15000US060371851002,"Block Group 2, Los Angeles, CA",3672,538,1941,459,58,41,16,26,440,264,0,12,1082,504,135,126,130,125,5,11
15000US060371851003,"Block Group 3, Los Angeles, CA",1483,282,1154,282,89,114,0,12,72,59,0,12,64,99,104,71,70,56,34,39
15000US060371852021,"Block Group 1, Los Angeles, CA",1142,456,393,186,83,69,11,38,50,46,9,15,581,419,15,32,7,31,8,13
15000US060371852022,"Block Group 2, Los Angeles, CA",1471,411,794,320,10,16,33,48,23,27,0,12,583,367,28,28,0,12,28,28
15000US060371852023,"Block Group 3, Los Angeles, CA",1338,380,526,289,76,98,16,25,43,70,0,12,628,358,49,78,0,12,49,78
15000US060371852031,"Block Group 1, Los Angeles, CA",1528,398,721,312,0,12,23,35,32,37,0,12,752,316,0,12,0,12,0,12
15000US060371852032,"Block Group 2, Los Angeles, CA",940,325,349,151,0,12,0,12,38,44,0,12,542,320,11,18,0,12,11,18
15000US060371852033,"Block Group 3, Los Angeles, CA",675,191,420,208,17,31,0,12,121,69,0,12,117,116,0,12,0,12,0,12
15000US060371852041,"Block Group 1, Los Angeles, CA",1451,233,665,222,54,85,0,12,534,110,1,5,106,124,91,103,25,35,66,99
15000US060371852042,"Block Group 2, Los Angeles, CA",510,155,407,170,0,12,6,10,17,42,0,12,80,81,0,12,0,12,0,12
15000US060371853101,"Block Group 1, Los Angeles, CA",2206,466,978,434,57,68,0,12,64,40,0,12,1102,367,5,8,5,8,0,12
15000US060371853102,"Block Group 2, Los Angeles, CA",1353,413,527,232,0,12,10,15,16,23,0,12,800,421,0,12,0,12,0,12
15000US060371853201,"Block Group 1, Los Angeles, CA",1668,411,900,402,0,12,0,12,128,64,70,103,564,257,6,10,0,12,6,10
15000US060371853202,"Block Group 2, Los Angeles, CA",1209,343,430,191,0,12,14,17,71,70,0,12,687,341,7,10,7,10,0,12
15000US060371861001,"Block Group 1, Los Angeles, CA",1357,245,890,261,0,12,0,12,316,152,0,12,11,17,140,113,16,24,124,94
15000US060371861002,"Block Group 2, Los Angeles, CA",1038,338,450,173,0,12,0,12,265,229,0,12,302,298,21,33,0,12,21,33
15000US060371861003,"Block Group 3, Los Angeles, CA",1561,334,401,180,40,47,0,12,691,292,0,12,283,210,146,106,80,95,66,42
15000US060371861004,"Block Group 4, Los Angeles, CA",658,211,323,134,9,13,0,12,185,144,0,12,129,178,12,18,12,18,0,12
15000US060371862011,"Block Group 1, Los Angeles, CA",3013,422,1655,440,1,2,0,12,1028,233,0,12,249,162,80,60,0,12,80,60
15000US060371862021,"Block Group 1, Los Angeles, CA",853,298,204,138,12,21,0,12,222,187,0,12,387,314,28,51,0,12,28,51
15000US060371862022,"Block Group 2, Los Angeles, CA",1118,293,552,339,131,156,0,12,359,176,3,6,19,25,54,59,54,59,0,12
15000US060371862031,"Block Group 1, Los Angeles, CA",1657,299,1144,206,25,30,0,12,200,122,0,12,139,133,149,140,42,68,107,120
15000US060371862032,"Block Group 2, Los Angeles, CA",1048,372,736,441,0,12,0,12,80,123,0,12,212,197,20,31,20,31,0,12
15000US060371863011,"Block Group 1, Los Angeles, CA",715,200,550,169,0,12,6,11,68,78,0,12,87,103,4,7,4,7,0,12
15000US060371863012,"Block Group 2, Los Angeles, CA",785,298,99,80,49,78,0,12,36,45,0,12,596,317,5,8,0,12,5,8
15000US060371863013,"Block Group 3, Los Angeles, CA",1148,290,397,246,22,24,24,37,0,12,0,12,695,279,10,13,3,6,7,11
15000US060371863021,"Block Group 1, Los Angeles, CA",1376,353,541,206,12,19,0,12,391,248,0,12,333,303,99,67,38,38,61,62
15000US060371863022,"Block Group 2, Los Angeles, CA",1712,426,592,219,71,76,0,12,418,283,0,12,500,320,131,119,12,19,119,122
15000US060371863023,"Block Group 3, Los Angeles, CA",1108,330,541,214,21,26,0,12,153,95,0,12,383,228,10,16,10,16,0,12
15000US060371864011,"Block Group 1, Los Angeles, CA",2463,320,959,324,50,47,0,12,269,163,0,12,1156,323,29,28,29,28,0,12
15000US060371864012,"Block Group 2, Los Angeles, CA",1258,241,457,147,23,26,0,12,244,143,0,12,518,235,16,28,0,12,16,28
15000US060371864031,"Block Group 1, Los Angeles, CA",1019,292,213,123,31,52,0,12,234,195,0,12,525,272,16,16,0,12,16,16
15000US060371864032,"Block Group 2, Los Angeles, CA",2051,314,731,214,23,42,0,12,398,267,0,12,831,290,68,72,0,12,68,72
15000US060371864041,"Block Group 1, Los Angeles, CA",1521,347,533,257,12,21,0,12,52,49,18,33,906,300,0,12,0,12,0,12
15000US060371864042,"Block Group 2, Los Angeles, CA",840,256,572,238,0,12,90,147,8,29,0,12,170,115,0,12,0,12,0,12
15000US060371871011,"Block Group 1, Los Angeles, CA",1154,278,615,211,22,23,0,12,447,266,8,12,62,51,0,12,0,12,0,12
15000US060371871012,"Block Group 2, Los Angeles, CA",1984,418,1128,283,0,12,0,12,558,280,0,12,217,226,81,76,53,70,28,32
15000US060371871021,"Block Group 1, Los Angeles, CA",925,427,583,418,0,12,0,12,141,138,0,12,140,106,61,55,40,43,21,34
15000US060371871022,"Block Group 2, Los Angeles, CA",1914,390,872,280,0,12,0,12,415,136,0,12,581,428,46,51,0,12,46,51
15000US060371872001,"Block Group 1, Los Angeles, CA",1668,301,603,198,36,43,5,8,206,102,0,12,702,278,116,89,13,13,103,88
15000US060371872002,"Block Group 2, Los Angeles, CA",1371,229,721,217,21,32,0,12,155,85,0,12,436,186,38,37,9,13,29,33
15000US060371873001,"Block Group 1, Los Angeles, CA",1648,330,940,222,56,60,14,21,351,151,0,12,130,128,157,117,0,12,157,117
15000US060371873002,"Block Group 2, Los Angeles, CA",1526,241,992,192,8,12,0,12,314,138,0,12,180,105,32,38,7,12,25,37
15000US060371881001,"Block Group 1, Los Angeles, CA",2298,359,1230,351,48,55,11,19,269,134,10,15,664,333,66,56,22,35,44,46
15000US060371881002,"Block Group 2, Los Angeles, CA",683,210,415,159,18,27,39,63,114,69,0,12,97,105,0,12,0,12,0,12
15000US060371881003,"Block Group 3, Los Angeles, CA",782,207,367,134,11,17,0,12,112,88,0,12,267,205,25,39,0,12,25,39
15000US060371882011,"Block Group 1, Los Angeles, CA",1765,334,1098,242,34,32,0,12,411,233,0,12,108,95,114,170,0,12,114,170
15000US060371882012,"Block Group 2, Los Angeles, CA",607,140,467,119,16,20,0,12,39,31,0,12,44,54,41,60,0,12,41,60
15000US060371882013,"Block Group 3, Los Angeles, CA",868,254,762,243,0,12,0,12,30,34,0,12,54,48,22,41,0,12,22,41
15000US060371882021,"Block Group 1, Los Angeles, CA",719,339,583,326,63,79,9,14,42,46,0,12,13,22,9,13,0,12,9,13
15000US060371882022,"Block Group 2, Los Angeles, CA",1150,422,553,267,19,30,0,12,459,326,0,12,102,172,17,22,6,14,11,17
15000US060371882023,"Block Group 3, Los Angeles, CA",581,179,304,132,36,44,0,12,197,110,0,12,9,21,35,59,0,12,35,59
15000US060371883001,"Block Group 1, Los Angeles, CA",1274,280,593,199,0,12,0,12,253,143,0,12,339,200,89,120,1,2,88,120
15000US060371883002,"Block Group 2, Los Angeles, CA",1099,267,658,206,19,24,0,12,262,160,54,60,7,11,99,86,0,12,99,86
15000US060371883003,"Block Group 3, Los Angeles, CA",937,221,685,195,19,31,0,12,153,103,0,12,66,87,14,23,0,12,14,23
15000US060371891011,"Block Group 1, Los Angeles, CA",1084,231,746,266,19,28,0,12,124,130,0,12,148,139,47,46,14,21,33,41
15000US060371891012,"Block Group 2, Los Angeles, CA",871,211,825,220,0,12,0,12,46,46,0,12,0,12,0,12,0,12,0,12
